"X","NM_MUN","Bovino","Bubalino","Equino","Suinos","Suino_Matrizes","Caprino","Ovino","Galinaceos","Galinaceos_Galinhas","Codornas","Codigo","Área_km2","Pop_residente","Densi_demo","Escolarizacao","IDHM","Mort_inf","Tot_receita_bruta","Tot_despesas_brutas","PIB_cap","SIGLA_UF"
395,"Jaguaraçu",4554,NA,245,43,7,64,67,975,420,NA,3135001,163.76,3092,18.88,99.1,0.679,"-",33178381.1,27247404.71,34860.43,"MG"
396,"Jaíba",63550,NA,3051,5736,938,271,1012,79800,19540,NA,3135050,2635.467,37660,14.29,97.4,0.638,"3.7",163362489.59,159570940.9,21310.16,"MG"
397,"Jampruca",27043,NA,1259,995,170,17,83,17750,5320,NA,3135076,517.095,4296,8.31,97.7,0.609,"-",32457562.21,30058533.06,15136.53,"MG"
398,"Janaúba",395059,141,17795,55603,8292,5103,9160,526355,147780,NA,3135100,2181.319,70699,32.41,98.5,0.696,"6.19",351709824.6,388965539.2,22157.83,"MG"
399,"Januária",674730,587,31013,60984,9621,3823,6820,865075,257345,NA,3135209,6661.588,65150,9.78,96.4,0.658,"8.48",245004832.59,242910707,12133.95,"MG"
400,"Japaraíba",12333,18,173,1174,146,NA,43,8750,3700,NA,3135308,172.141,4506,26.18,99.7,0.721,"37.74",39685906.93,31332575.25,22937.4,"MG"
401,"Japonvar",9569,NA,778,2701,250,95,30,45425,13650,NA,3135357,375.181,8127,21.66,97.8,0.608,"-",49837855.09,39714959.29,9688.75,"MG"
402,"Jeceaba",6961,NA,410,578,96,48,345,13380,5850,NA,3135407,236.25,6197,26.23,98.4,0.661,"18.52",89380218.95,86544582.43,407353.2,"MG"
403,"Jenipapo de Minas",6998,NA,656,1955,311,47,55,22050,6000,NA,3135456,284.453,6100,21.44,99.1,0.624,"27.03",38152481.02,39213349.39,10214.67,"MG"
404,"Jequeri",25783,110,489,196869,15958,40,101,58000,8100,NA,3135506,547.897,12419,22.67,94.9,0.601,"8.93",65439695.53,65743266.06,15840.35,"MG"
405,"Jequitaí",51853,NA,1272,1104,213,10,77,17160,5750,NA,3135605,1268.443,6484,5.11,97.9,0.643,"-",40870862.53,40617415.29,17614.92,"MG"
406,"Jequitibá",13679,62,833,433,45,46,201,1492100,3920,NA,3135704,445.03,5883,13.22,96.7,0.689,"55.56",45865787.48,36447665.54,24253.55,"MG"
407,"Jequitinhonha",1012862,2165,64637,98392,16015,5537,8239,1407216,409715,630,3135803,3514.216,24007,6.83,96,0.615,"15.09",111938372.53,113848017,10754.52,"MG"
408,"Jesuânia",11088,8,359,233,20,13,15,5770,2165,NA,3135902,153.852,5138,33.4,97.1,0.658,"33.9",32508539.54,30567035.48,21827.32,"MG"
409,"Joaíma",62900,NA,3320,1548,249,74,631,15415,4790,NA,3136009,1664.19,13888,8.35,95.3,0.587,"19.11",67967032.18,63904732.61,10509.42,"MG"
410,"Joanésia",12447,12,489,542,90,22,21,12950,3960,NA,3136108,233.292,4329,18.56,98.6,0.626,"-",36463407.24,40126542.38,25154.48,"MG"
411,"João Monlevade",1747,NA,231,125,21,11,NA,910,350,NA,3136207,99.158,80187,808.68,98.4,0.758,"12.35",457065157.67,415521645.9,59963.67,"MG"
412,"João Pinheiro",234242,201,5756,14544,2214,244,1099,114100,32500,240,3136306,10727.097,46801,4.36,94.9,0.697,"10.31",264961372.61,249084548.8,44929.59,"MG"
413,"Joaquim Felício",15843,NA,635,438,72,25,95,9060,2930,NA,3136405,790.935,3854,4.87,97.5,0.637,"34.48",45758823.2,41627894.37,15206.06,"MG"
414,"Jordânia",34475,185,2266,1250,207,166,649,14920,4760,NA,3136504,546.705,10304,18.85,97.4,0.628,"19.8",45672826.51,39392720.6,9857.64,"MG"
415,"José Gonçalves de Minas",3417,NA,390,728,121,25,18,18340,2980,NA,3136520,381.332,3969,10.41,99.2,0.632,"-",32511933.07,31851093.48,11565.81,"MG"
416,"José Raydan",11147,110,408,1254,199,14,27,8560,3180,NA,3136553,180.822,4268,23.6,99,0.617,"44.44",30812041.66,27117303.25,14172.89,"MG"
